"id","r","g","b","h","s","v","color","SiO2_percent","Al2O3_percent","B2O3_percent","Li2O_percent","K2O_percent","Na2O_percent","KNaO_percent","BeO_percent","MgO_percent","CaO_percent","SrO_percent","BaO_percent","ZnO_percent","PbO_percent","P2O5_percent","F_percent","V2O5_percent","Cr2O3_percent","MnO_percent","MnO2_percent","FeO_percent","Fe2O3_percent","CoO_percent","NiO_percent","CuO_percent","Cu2O_percent","CdO_percent","TiO2_percent","ZrO_percent","ZrO2_percent","SnO2_percent","HfO2_percent","Nb2O5_percent","Ta2O5_percent","MoO3_percent","WO3_percent","OsO2_percent","IrO2_percent","PtO2_percent","Ag2O_percent","Au2O3_percent","GeO2_percent","As2O3_percent","Sb2O3_percent","Bi2O3_percent","SeO2_percent","La2O3_percent","CeO2_percent","PrO2_percent","Pr2O3_percent","Nd2O3_percent","U3O8_percent","Sm2O3_percent","Eu2O3_percent","Tb2O3_percent","Dy2O3_percent","Ho2O3_percent","Er2O3_percent","Tm2O3_percent","Yb2O3_percent","Lu2O3_percent","loi"
7041,65.00,70.00,97.00,,,,,33.68,8.50,2.80,0.00,6.81,5.47,12.28,0.00,1.76,18.04,3.32,0.00,0.00,0.00,3.49,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.59,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82
7075,204.00,41.00,41.00,,,,,50.33,5.94,7.22,0.00,0.92,2.78,3.70,0.00,4.84,5.35,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,4.56,5.91,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.01
7076,212.00,12.00,106.00,,,,,47.40,7.65,5.35,0.00,0.81,2.29,3.11,0.00,0.72,14.67,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.14,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.89
7139,138.00,29.00,29.00,,,,,52.60,6.49,2.16,0.00,0.05,3.49,3.55,0.00,5.45,9.54,0.00,0.00,0.00,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32
7140,158.00,19.00,19.00,,,,,53.18,7.27,2.01,0.00,0.08,3.25,3.34,0.00,5.08,8.94,0.00,0.00,0.00,0.00,3.53,0.00,0.00,0.00,0.00,0.00,0.00,9.02,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.38
7156,22.00,9.00,168.00,,,,,38.38,7.18,0.90,1.12,5.00,1.09,6.10,0.00,0.06,8.78,0.00,0.00,22.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,2.56,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04
7194,117.00,42.00,46.00,,,,,50.43,21.29,6.20,0.00,2.11,7.43,9.55,0.00,0.39,3.72,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.90,0.00,0.00,0.12,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30
7215,115.00,219.00,96.00,,,,,45.38,15.54,2.78,0.00,2.62,6.62,9.24,0.00,0.40,10.65,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.09,0.00,0.00,0.00,4.25,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40
7224,150.00,124.00,19.00,,,,,43.65,15.76,2.84,0.00,0.55,2.52,3.08,0.00,0.09,11.33,0.00,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.87
7226,204.00,110.00,22.00,,,,,48.83,8.45,2.93,0.00,0.01,5.34,5.35,0.00,4.48,8.99,0.00,0.00,0.00,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,12.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79
7227,145.00,35.00,35.00,,,,,44.56,8.01,3.39,0.00,1.44,2.73,4.17,0.00,4.86,9.35,0.00,0.00,0.00,0.00,3.87,0.00,0.00,0.00,0.00,0.00,0.00,13.35,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.39
7235,204.00,110.00,22.00,,,,,51.26,9.99,0.00,1.46,0.01,5.03,5.05,0.00,4.89,7.31,0.00,0.00,0.00,0.00,6.16,0.00,0.00,0.00,0.00,0.00,0.00,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99
7236,204.00,110.00,22.00,,,,,53.20,10.33,0.39,0.00,0.14,5.50,5.65,0.00,4.91,7.54,0.00,0.00,0.00,0.00,6.16,0.00,0.00,0.00,0.00,0.00,0.00,9.86,0.00,0.00,0.00,0.00,0.00,3.6e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92
7253,150.00,124.00,19.00,,,,,45.55,12.09,2.96,0.00,0.58,2.63,3.22,0.00,0.09,11.82,0.00,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.35
7254,150.00,124.00,19.00,,,,,45.35,14.21,2.95,0.00,0.57,2.62,3.20,0.00,0.09,11.77,0.00,0.00,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.15,0.00,0.00,0.00,0.00,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30
7259,98.00,145.00,93.00,,,,,43.22,19.72,2.81,0.00,0.55,2.50,3.05,0.00,0.09,11.22,0.00,0.00,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.15,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.61
7260,113.00,155.00,194.00,,,,,46.27,16.70,3.01,0.00,0.59,2.68,3.27,0.00,0.09,12.01,0.00,0.00,6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.16,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.36
7261,29.00,89.00,145.00,,,,,47.62,12.64,3.10,0.00,0.60,2.75,3.36,0.00,0.10,12.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,2.86,0.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.32
7262,29.00,89.00,145.00,,,,,50.36,13.37,3.28,0.00,0.64,2.91,3.56,0.00,0.10,13.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.61,0.00,0.00,0.01,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65
7263,222.00,173.00,13.00,,,,,45.55,12.09,2.96,0.00,0.58,2.63,3.22,0.00,0.09,11.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13
7265,219.00,206.00,109.00,,,,,41.18,15.00,0.00,0.33,2.41,5.00,7.41,0.00,1.04,1.65,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,12.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13
7279,255.00,220.00,64.00,,,,,52.41,10.51,2.44,0.00,0.81,5.57,6.39,0.00,2.78,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.36
7282,245.00,249.00,250.00,,,,,46.31,13.64,0.00,0.00,1.67,2.34,4.01,0.00,6.97,7.86,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.06,0.00,4.67,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.69
7285,245.00,10.00,10.00,,,,,56.00,11.23,2.61,0.00,0.87,5.96,6.83,0.00,2.98,5.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.42,0.00,1.82,0.00,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.90
7395,134.00,163.00,194.00,,,,,49.41,13.12,3.22,0.00,0.63,2.86,3.49,0.00,0.10,12.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.94,0.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08
7399,255.00,0.00,0.00,,,,,53.71,8.15,4.55,0.00,0.70,3.51,4.21,0.00,0.01,14.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.76
7430,240.00,148.00,9.00,,,,,44.56,10.32,3.50,1.14,5.89,2.31,8.20,0.00,0.48,4.25,0.00,0.00,4.90,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,3.59,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,11.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.22
7638,224.00,196.00,119.00,,,,,54.98,7.69,3.01,0.00,3.37,1.49,4.86,0.00,5.50,4.02,0.00,0.00,2.38,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,4.79,0.00,0.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.36
7686,56.00,33.00,33.00,,,,,61.33,9.06,0.00,0.00,0.01,3.62,3.63,0.00,0.03,8.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.15
7980,147.00,227.00,136.00,,,,,49.23,10.27,0.00,0.00,2.76,0.82,3.58,0.00,3.14,10.08,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,1.60,0.00,0.00,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.41
8022,0.00,255.00,255.00,,,,,54.55,5.34,1.67,4.42,1.06,2.47,3.53,0.00,1.52,8.05,0.00,1.49,0.00,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.00,2.35,0.00,0.00,6.3e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86
8043,161.00,164.00,240.00,,,,,43.10,9.09,4.11,0.75,3.56,1.66,5.23,0.00,0.54,6.93,0.00,6.48,3.13,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.00,0.00,0.00,0.00,6.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
8057,242.00,58.00,58.00,,,,,45.04,13.54,4.12,1.63,2.06,8.91,10.98,0.00,0.64,3.27,0.00,0.00,1.86,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.88,0.61,0.00,0.00,0.00,0.00,0.00,3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.53
8225,19.00,131.00,153.00,,,,,43.86,14.69,0.00,1.16,2.57,5.36,7.94,0.00,0.10,0.40,0.00,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,2.45,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89
8316,255.00,252.00,209.00,,,,,51.37,6.97,5.85,0.00,2.25,3.28,5.53,0.00,0.62,9.38,1.94,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,4.86,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29
8321,212.00,146.00,47.00,,,,,53.55,10.03,1.39,1.67,0.88,0.75,1.63,0.00,4.99,7.71,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,3.02,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.28
8325,166.00,41.00,41.00,,,,,50.94,9.98,0.80,2.24,2.63,2.13,4.76,0.00,1.72,8.30,0.00,0.00,0.00,0.00,3.0e-03,0.00,0.00,0.00,0.00,0.00,0.00,9.63,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.48
8479,242.00,58.00,58.00,,,,,50.74,13.18,4.13,1.63,2.01,6.25,8.26,0.00,0.64,3.27,0.00,0.00,1.86,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.88,0.60,0.00,0.00,0.00,0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92
8519,255.00,0.00,60.00,,,,,54.35,6.85,4.14,0.00,0.59,1.90,2.50,0.00,0.67,12.99,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48
8570,1.00,125.00,123.00,,,,,56.00,11.12,3.26,0.00,1.82,4.15,5.98,0.00,1.75,9.34,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.93,0.00,0.00,0.00,0.23,0.44,0.00,0.00,0.00,0.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.98
8590,0.00,255.00,13.00,,,,,61.76,9.07,0.00,0.00,3.99,1.20,5.19,0.00,0.02,11.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.13,0.00,0.00,0.31,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.02
8644,247.00,247.00,247.00,,,,,59.43,23.28,0.00,1.03,3.16,7.65,10.81,0.00,0.10,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29
8664,156.00,92.00,92.00,,,,,42.88,3.59,0.65,1.90,1.06,4.81,5.87,0.00,1.91,12.86,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,15.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.09
8712,112.00,58.00,58.00,,,,,54.85,9.42,0.00,0.00,4.44,1.33,5.78,0.00,1.61,8.64,0.00,0.00,0.00,0.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,10.90,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.63
8713,252.00,222.00,104.00,,,,,44.61,15.09,0.00,0.00,2.15,1.61,3.77,0.00,5.29,9.22,0.00,0.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,2.47,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85
8724,255.00,191.00,0.00,,,,,54.24,6.88,0.00,0.00,2.70,0.80,3.50,0.00,6.5e-03,13.11,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.73
8755,156.00,33.00,33.00,,,,,52.24,8.06,5.47,0.00,0.38,2.79,3.17,0.00,0.02,16.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90
8790,80.00,41.00,117.00,,,,,45.30,19.80,8.99,0.00,1.20,3.51,4.71,0.00,0.64,13.18,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.90,0.00,0.00,0.07,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.47
8852,255.00,0.00,0.00,,,,,44.67,12.14,2.15,0.00,1.01,3.01,4.02,0.00,2.67,10.72,0.00,0.00,0.00,0.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,8.72,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.44
9050,186.00,194.00,189.00,,,,,54.95,11.29,0.00,0.00,4.47,1.34,5.82,0.00,0.00,11.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16
